7691.json,mostly-true,Women in Ohio earn on average 77 cents for every dollar earned by a man.,"jobs,women,workers",marcia-fudge,Representative from Ohio's 11th Congressional District,Ohio,democrat,0,1,2,4,0,a Facebook posting
13081.json,FALSE,Hillary Clinton and her campaign of 2008 startedthe birther controversy.,obama-birth-certificate,donald-trump,President-Elect,New York,republican,63,114,51,37,61,a speech
10366.json,mostly-true,The average taxpayer will see the equivalent of a 2 percent pay raise as a result of low fuel prices.,"gas-prices,income",glenn-hegar,Farmer,Texas,republican,0,1,1,1,0,speaking to reporters
6947.json,barely-true,Says Bill Nelson voted to cut $700 billion out of Medicare to pay for Obamacare.,medicare,connie-mack,U.S. representative from Fort Myers,Florida,republican,3,3,1,3,1,the Florida U.S. Senate debate
7290.json,pants-fire,"Says U.S. Rep. John Barrow, D-Ga., celebrates gun ownership even in the face of school shootings.",guns,coalition-stop-gun-violence,,,organization,0,0,0,0,1,in a video
1163.json,pants-fire,"Schoolchildren across the nation ""will be forced to watch the president justify his plans for government-run health care, banks, and automobile companies, increasing taxes on those who create jobs, and racking up more debt than any other president.""",education,republican-party-florida,,,republican,10,6,6,6,4,a press release
3155.json,FALSE,Wisconsin employers have repeatedly said in surveys that our anti-business litigation climate is one of the most important factors affecting their expansion decisions.,"jobs,legal-issues,small-business",scott-walker,Milwaukee County Executive,Wisconsin,republican,26,41,32,40,11,comments at a bill signing ceremony
8882.json,half-true,On abortion,"abortion,candidates-biography",charlie-crist,,Florida,democrat,15,9,20,19,2,various statements
6306.json,FALSE,The Pasco County budget has doubled in the past three years.,county-budget,rachel-oconnor,,,republican,0,1,0,0,0,an interview
1698.json,half-true,"The fact is, in the past year we have had more tax cuts than almost any time in our nation's history.","federal-budget,health-care,stimulus,taxes",steve-cohen,U.S. Representative,Tennessee,democrat,0,0,1,0,1,a story about taxes from Associated Press
7139.json,half-true,"Says a new state report confirms that red-light cameras lead to more accidents, more injuries and greater cost.",transportation,michael-doherty,,,republican,1,3,1,1,0,an op-ed on NorthJersey.com
4032.json,half-true,"Only seven of 18 federal food assistance programs have been associated with positive health and nutrition outcomes, while the remaining 11 have not been effective.","federal-budget,government-efficiency",jim-jordan,U.S. representative,Ohio,republican,1,0,3,3,0,a House committee hearing
4548.json,barely-true,Republicans enacted the most drastic cuts to K-12 public schools of any state in the nation.,"education,state-budget",mark-miller,"State Senator, District 16",Wisconsin,democrat,1,1,0,0,0,a radio address
12689.json,FALSE,Just look at what the FBI director said about her (Hillary Clinton) her misconduct is a disgrace and embarrassment to our country.,"candidates-biography,criminal-justice,job-accomplishments,legal-issues,campaign-advertising,public-service,technology",donald-trump,President-Elect,New York,republican,63,114,51,37,61,a speech
6584.json,FALSE,"When his grandfather arrived in the United States, there were no government benefits for immigrants.",welfare,rick-santorum,,Pennsylvania,republican,12,16,13,7,5,a speech at the Republican National Convention in Tampa
7628.json,FALSE,Says rejecting federal aid to expand Medicaid in Texas will send $9 billion in federal taxes paid by Texans to other states to insure their working poor.,"health-care,medicaid,taxes",lon-burnam,State representative,Texas,democrat,1,1,0,0,0,a press release
611.json,mostly-true,Big oil's filling John McCain's campaign with $2-million in contributions.,ethics,barack-obama,President,Illinois,democrat,70,71,160,163,9,a TV ad
2197.json,half-true,"We have over 700,000 illegal immigrants in the state. Theyre costing us billions of dollars and theyre taking legal residents jobs.",immigration,rick-scott,Governor,Florida,republican,28,23,38,34,7,in a Univision debate in Miami.
3504.json,FALSE,"A third of all the young people in America are not in America today because of abortion, because one in three pregnancies end in abortion.","abortion,health-care,social-security",rick-santorum,,Pennsylvania,republican,12,16,13,7,5,a radio interview
7033.json,half-true,Says Mitt Romneys plan makes catastrophic cuts to education.,"education,message-machine-2012",barack-obama,President,Illinois,democrat,70,71,160,163,9,a campaign ad
10954.json,FALSE,On same-sex marriage.,"gays-and-lesbians,marriage",hillary-clinton,Presidential candidate,New York,democrat,40,29,69,76,7,a video with the Human Rights Campaign.
8268.json,half-true,"According to the most recent jobs report, weve got more Americans leaving the workforce than we have finding jobs.","economy,jobs",john-boehner,Speaker of the House of Representatives,Ohio,republican,13,22,11,4,2,a press conference
834.json,TRUE,Fidel (Castro) has made his preferences known in the campaign and had some very unkind things to say about me.,foreign-policy,john-mccain,U.S. senator,Arizona,republican,31,39,31,37,8,a TV interview
4083.json,pants-fire,Former Atlanta Public Schools Superintendent Beverly Hall left the school district significantly better than she found it.,education,shirley-franklin,,Georgia,democrat,0,0,1,0,1,a blog post
2794.json,TRUE,Says that the federal gas tax has not been raised since 1993.,"infrastructure,jobs,taxes,transportation",george-voinovich,Former U.S. senator from Ohio,Ohio,republican,0,0,0,0,0,a news release
8728.json,mostly-true,"In my home state, nearly one in five Floridians live in poverty.",poverty,marco-rubio,U.S. Senator,Florida,republican,33,24,32,35,5,a video
1904.json,pants-fire,"Ninety-four percent of the bills that pass the Senate have no debate, no vote, no amendments, no reading of the bill, no online disclosure.","government-efficiency,transparency",jim-demint,"President, Heritage Foundation",South Carolina,republican,4,4,0,0,1,YouTube video of a floor speech
7307.json,mostly-true,"Since last years address, more than 10,000 jobs created -- many on the high end of the employment scale.",jobs,nathan-deal,,,republican,9,5,11,11,0,a twitter post
9984.json,half-true,David Perdue proposes rolling back the clock on womens health care.,health-care,georgians-together,PAC,Georgia ,democrat,1,0,1,0,0,television attack ad
1332.json,barely-true,52 jobs have been saved or created in Florida's 34th Congressional District.,"economy,stimulus",recoverygov,,,none,1,0,0,0,0,data on its Web site
11089.json,FALSE,Says Scott Walkers bad budget includes: No weekend for workers.,"jobs,labor,unions",wisconsin-state-afl-cio,,,organization,1,1,0,0,0,a Facebook post
5651.json,FALSE,SaysPresident Obama and his allies in Congress gave power to control Medicare patients health care decisions to a commission of 15 unelected bureaucrats in Washington.,health-care,marsha-blackburn,U.S. Representative,Tennessee,republican,2,2,1,0,0,a press release announcing her vote against the Independent Payments Advisory Board.
10362.json,half-true,"Since 9/11, right-wing extremists (incl anti-abortion, anti-gov) have killed more Americans than Islamic extremists.","islam,terrorism",sally-kohn,,,columnist,0,1,1,1,0,a tweet on Twitter
10482.json,mostly-true,Millions of people have given up looking for work altogether.,economy,jeb-bush,,Florida,republican,17,5,17,24,2,a speech in Detroit
12137.json,FALSE,"Under Hillary Clinton, State Department officials were sending official thank-yous to people who gave to the Clinton Foundation.","corrections-and-updates,foreign-policy",grover-norquist,"President, Americans for Tax Reform",,republican,0,3,0,2,1,a Fox Business interview
10709.json,half-true,"Says Bill Clinton signed a law very similar to, and Barack Obama voted for a law something like, Indianas Religious Freedom Restoration Act.","civil-rights,gays-and-lesbians,legal-issues,religion,supreme-court",scott-walker,Milwaukee County Executive,Wisconsin,republican,26,41,32,40,11,an interview
2201.json,FALSE,"Says the United States is the only nation that affords citizenship to anyone born here, whether you are here legally or illegally.",immigration,john-carter,U.S. House of Representatives,Texas,republican,0,3,1,2,2,a conference call with reporters.
10008.json,FALSE,"Mary Burkes record: 130,000 fewer jobs.","economy,job-accomplishments,jobs",republican-governors-association,,"Washington, D.C.",republican,5,1,6,4,2,a campaign TV ad
13037.json,half-true,"Says she would bring 186,740 new jobs to Wisconsin and Donald Trump would cost Wisconsin 61,050 jobs.","economy,jobs,taxes",hillary-clinton,Presidential candidate,New York,democrat,40,29,69,76,7,a tweet
4125.json,FALSE,Says Planned Parenthood provides about 140 visits for prenatal care in each state.,health-care,michael-doherty,,,republican,1,3,1,1,0,a speech on the Senate floor by Sen. Michael Doherty (R-Warren)
3619.json,FALSE,"Says that in 41 states, government workers are better paid than the taxpayers who support them.","state-budget,states,workers",mitch-daniels,governor,Indiana,republican,0,3,0,0,1,an interview with PBS's Tavis Smiley.
11423.json,barely-true,We are imprisoning or giving jail sentences to young people who are smoking marijuana.,"criminal-justice,drugs,legal-issues,marijuana",bernie-s,U.S. Senator,Vermont,independent,18,12,22,41,0,a Democratic presidential debate in Las Vegas
8578.json,half-true,"500,000 people have signed up for #Obamacare.","health-care,medicaid",debbie-wasserman-schultz,"U.S. Representative, Florida District 23",Florida,democrat,7,9,8,15,3,in a post on Twitter
12750.json,half-true,The number of new illegal immigrant families who have crossed the border so far this year already exceeds the entire total from 2015.,immigration,donald-trump,President-Elect,New York,republican,63,114,51,37,61,In a speech at the Republican convention
1584.json,pants-fire,The economy began its nose dive when Democrats took control of Congress in January 2007.,economy,virginia-foxx,U.S. Representative,North Carolina,republican,0,0,0,1,1,a speech on the House floor
2551.json,barely-true,Says Russ Feingold cut Medicare by $523 billion.,"federal-budget,medicare,message-machine",ron-johnson,,Wisconsin,republican,14,6,10,10,1,campaign literature mailed to state residents
3696.json,half-true,Bin Laden had declared war against Pakistan.,"foreign-policy,military,terrorism",barack-obama,President,Illinois,democrat,70,71,160,163,9,an address to the nation
2884.json,mostly-true,No family earns too much to qualify for Oregon Healthy Kids program.,"children,health-care",oregon-healthy-kids,state program,Oregon,none,0,0,0,1,0,a billboard
8022.json,half-true,"Says that in Curry County, if you make a 911 call youre likely to wait for an hour for a response.","county-budget,county-government,public-safety,state-budget,taxes",jeff-kruse,state senator,Oregon,republican,0,0,1,0,2,a Senate floor speech
7016.json,barely-true,"Says when he was governor, most of the Democrats voted for his billion-dollar property-tax cuts, but U.S. Senate rival Tammy Baldwin voted against it.","state-budget,taxes,voting-record",tommy-thompson,,Wisconsin,republican,6,8,2,5,3,debate comments
